status,priority,updated,issue_type,reporter,created,resolutiondate,vote_count,project,assignee,comment_count,key,description_length,summary_length,watch_count,resolution,days_in_current_status,from_status,when,days_in_from_status,who,to_status,days_since_open,transition,weekday,week_of_year,day,month,year,sec_to_sol,sec_passed_so_far,logsec_to_sol,transictions_so_far,issue_solved_by_assignee,calendar_day,count,count_month_of_year,count_year,team_count
0,1,2011-11-01T18:36:11.789+0000,1,ramanasv,2011-06-16T17:41:51.635+0000,2011-10-12T13:27:42.270+0000,1,AVRO,14,3,AVRO-840,1420.0,63,2,1,2367.52444444,1,2011-10-07T17:58:00.252+0000,113.011210845,129,1,113.011210845,Open to Patch Available,4.0,40.0,7.0,10.0,2011.0,415782.018,9764168.617,12.937916406717635,1.0,4,7-10-2011,15,5723,19578,2.0
0,0,2011-08-12T20:22:30.559+0000,0,ramanasv,2011-05-19T16:46:54.760+0000,2011-07-01T20:03:41.282+0000,0,AVRO,14,6,AVRO-825,4873.0,83,0,1,2448.45061595,0,2011-05-19T16:46:54.760+0000,0.0,109,0,0.0,Non-existent to Open,3.0,20.0,19.0,5.0,2011.0,3727006.522,0.0,15.131115928392786,0.0,4,19-5-2011,159,975,19578,2.0
0,0,2011-08-12T20:22:30.559+0000,0,ramanasv,2011-05-19T16:46:54.760+0000,2011-07-01T20:03:41.282+0000,0,AVRO,14,6,AVRO-825,4873.0,83,0,1,2448.45061595,1,2011-05-21T11:10:47.911+0000,1.76658739583,129,1,1.76658739583,Open to Patch Available,5.0,20.0,21.0,5.0,2011.0,3574373.371,152633.151,15.089300437907603,1.0,4,21-5-2011,8,975,19578,2.0
0,2,2011-05-06T19:14:03.464+0000,1,thiru_mg,2011-04-04T18:26:28.706+0000,2011-04-05T16:54:26.223+0000,0,AVRO,14,3,AVRO-795,307.0,59,0,1,2546.49815217,0,2011-04-04T18:26:28.706+0000,0.0,129,0,0.0,Non-existent to Open,0.0,14.0,4.0,4.0,2011.0,80877.517,0.0,11.300691153420928,0.0,4,4-4-2011,149,1899,19578,1.0
0,2,2011-05-06T19:14:03.464+0000,1,thiru_mg,2011-04-04T18:26:28.706+0000,2011-04-05T16:54:26.223+0000,0,AVRO,14,3,AVRO-795,307.0,59,0,1,2546.49815217,1,2011-04-04T20:53:05.134+0000,0.101810509259,129,1,0.101810509259,Open to Patch Available,0.0,14.0,4.0,4.0,2011.0,72081.089,8796.428,11.185547000381188,1.0,4,4-4-2011,10,1899,19578,1.0
0,3,2011-05-06T19:14:02.187+0000,1,thiru_mg,2011-04-04T18:06:23.360+0000,2011-04-05T16:42:39.723+0000,0,AVRO,14,3,AVRO-794,95.0,40,0,1,2546.49816696,0,2011-04-04T18:06:23.360+0000,0.0,129,0,0.0,Non-existent to Open,0.0,14.0,4.0,4.0,2011.0,81376.363,0.0,11.306840128986572,0.0,4,4-4-2011,149,1899,19578,1.0
0,3,2011-05-06T19:14:02.187+0000,1,thiru_mg,2011-04-04T18:06:23.360+0000,2011-04-05T16:42:39.723+0000,0,AVRO,14,3,AVRO-794,95.0,40,0,1,2546.49816696,1,2011-04-04T18:07:44.039+0000,0.000933784722222,129,1,0.000933784722222,Open to Patch Available,0.0,14.0,4.0,4.0,2011.0,81295.684,80.679,11.305848206795847,1.0,4,4-4-2011,10,1899,19578,1.0
0,1,2011-05-06T19:14:02.636+0000,0,ygnhzeus,2011-03-31T02:42:14.964+0000,2011-04-29T19:05:22.696+0000,0,AVRO,14,3,AVRO-793,4338.0,83,1,1,2546.49816176,0,2011-03-31T02:42:14.964+0000,0.0,146,0,0.0,Non-existent to Open,3.0,13.0,31.0,3.0,2011.0,2564587.732,0.0,14.757308295403728,0.0,4,31-3-2011,151,1421,19578,2.0
0,1,2011-05-06T19:14:02.636+0000,0,ygnhzeus,2011-03-31T02:42:14.964+0000,2011-04-29T19:05:22.696+0000,0,AVRO,14,3,AVRO-793,4338.0,83,1,1,2546.49816176,1,2011-04-27T11:07:15.649+0000,27.3507023727,129,1,27.3507023727,Open to Patch Available,2.0,17.0,27.0,4.0,2011.0,201487.047,2363100.685,12.21348037542423,1.0,4,27-4-2011,9,1899,19578,2.0
0,2,2011-05-06T19:14:03.592+0000,1,thiru_mg,2011-03-28T18:07:15.916+0000,2011-03-30T07:42:57.338+0000,0,AVRO,14,5,AVRO-789,51.0,23,0,1,2546.4981507,0,2011-03-28T18:07:15.916+0000,0.0,129,0,0.0,Non-existent to Open,0.0,13.0,28.0,3.0,2011.0,135341.422,0.0,11.815555916602602,0.0,4,28-3-2011,150,1421,19578,1.0
0,2,2011-05-06T19:14:01.759+0000,1,thiru_mg,2011-03-19T19:14:52.057+0000,2011-03-27T12:22:52.125+0000,0,AVRO,14,5,AVRO-783,133.0,29,0,1,2546.49817192,0,2011-03-19T19:14:52.057+0000,0.0,129,0,0.0,Non-existent to Open,5.0,11.0,19.0,3.0,2011.0,666480.068,0.0,13.409765512677353,0.0,4,19-3-2011,148,1421,19578,1.0
0,2,2011-05-06T19:14:01.759+0000,1,thiru_mg,2011-03-19T19:14:52.057+0000,2011-03-27T12:22:52.125+0000,0,AVRO,14,5,AVRO-783,133.0,29,0,1,2546.49817192,1,2011-03-19T19:42:12.117+0000,0.0189821759259,129,1,0.0189821759259,Open to Patch Available,5.0,11.0,19.0,3.0,2011.0,664840.008,1640.06,13.407301701218017,1.0,4,19-3-2011,7,1421,19578,1.0
0,2,2011-05-06T19:14:00.381+0000,1,thiru_mg,2011-03-13T18:35:02.852+0000,2011-03-19T18:16:43.486+0000,1,AVRO,14,5,AVRO-781,114.0,27,0,1,2546.49818768,0,2011-03-13T18:35:02.852+0000,0.0,129,0,0.0,Non-existent to Open,6.0,10.0,13.0,3.0,2011.0,517300.634,0.0,13.156379481585288,0.0,4,13-3-2011,149,1421,19578,1.0
0,2,2011-05-06T19:14:00.381+0000,1,thiru_mg,2011-03-13T18:35:02.852+0000,2011-03-19T18:16:43.486+0000,1,AVRO,14,5,AVRO-781,114.0,27,0,1,2546.49818768,1,2011-03-13T18:38:08.812+0000,0.00215231481481,129,1,0.00215231481481,Open to Patch Available,6.0,10.0,13.0,3.0,2011.0,517114.674,185.96,13.156019935471527,1.0,4,13-3-2011,7,1421,19578,1.0
0,0,2011-03-12T00:32:46.133+0000,1,thiru_mg,2010-12-13T16:47:03.243+0000,2011-02-20T18:25:24.745+0000,0,AVRO,14,7,AVRO-711,62.0,32,0,1,2602.27682509,0,2010-12-13T16:47:03.243+0000,0.0,129,0,0.0,Non-existent to Open,0.0,50.0,13.0,12.0,2010.0,5967501.502,0.0,15.60183888889178,0.0,4,13-12-2010,149,663,18730,1.0
0,0,2011-03-12T00:32:46.133+0000,1,thiru_mg,2010-12-13T16:47:03.243+0000,2011-02-20T18:25:24.745+0000,0,AVRO,14,7,AVRO-711,62.0,32,0,1,2602.27682509,1,2010-12-13T16:57:14.537+0000,0.00707516203704,129,1,0.00707516203704,Open to Patch Available,0.0,50.0,13.0,12.0,2010.0,5966890.208,611.294,15.60173644646901,1.0,4,13-12-2010,8,663,18730,1.0
0,2,2011-03-12T00:32:51.821+0000,0,scott_carey,2010-12-02T17:37:12.511+0000,2010-12-03T16:41:38.762+0000,0,AVRO,14,4,AVRO-706,554.0,53,1,1,2602.27675925,0,2010-12-02T17:37:12.511+0000,0.0,119,0,0.0,Non-existent to Open,3.0,48.0,2.0,12.0,2010.0,83066.251,0.0,11.327393773201964,0.0,4,2-12-2010,151,663,18730,2.0
0,2,2011-03-12T00:32:51.821+0000,0,scott_carey,2010-12-02T17:37:12.511+0000,2010-12-03T16:41:38.762+0000,0,AVRO,14,4,AVRO-706,554.0,53,1,1,2602.27675925,1,2010-12-02T18:04:27.807+0000,0.018927037037,129,1,0.018927037037,Open to Patch Available,3.0,48.0,2.0,12.0,2010.0,81430.955,1635.296,11.307510762256829,1.0,4,2-12-2010,8,663,18730,2.0
0,2,2011-03-12T00:32:48.046+0000,0,gillouxgaillard@wanadoo.fr,2010-12-01T18:04:52.781+0000,2010-12-10T20:24:51.431+0000,0,AVRO,14,3,AVRO-705,902.0,66,0,1,2602.27680294,0,2010-12-01T18:04:52.781+0000,0.0,44,0,0.0,Non-existent to Open,2.0,48.0,1.0,12.0,2010.0,785998.65,0.0,13.574710353852616,0.0,4,1-12-2010,151,663,18730,2.0
0,2,2011-03-12T00:32:48.046+0000,0,gillouxgaillard@wanadoo.fr,2010-12-01T18:04:52.781+0000,2010-12-10T20:24:51.431+0000,0,AVRO,14,3,AVRO-705,902.0,66,0,1,2602.27680294,1,2010-12-03T19:03:32.965+0000,2.04074287037,129,1,2.04074287037,Open to Patch Available,4.0,48.0,3.0,12.0,2010.0,609678.466,176320.184,13.320686992262829,1.0,4,3-12-2010,9,663,18730,2.0
0,2,2011-03-12T00:32:54.937+0000,1,thiru_mg,2010-11-22T12:57:10.124+0000,2011-01-30T19:12:20.237+0000,0,AVRO,14,11,AVRO-700,425.0,32,0,1,2602.27672319,0,2010-11-22T12:57:10.124+0000,0.0,129,0,0.0,Non-existent to Open,0.0,47.0,22.0,11.0,2010.0,5984110.113,0.0,15.604618199703781,0.0,4,22-11-2010,150,1492,18730,1.0
0,2,2010-10-14T19:06:53.023+0000,0,thiru_mg,2010-09-10T08:21:11.878+0000,2010-09-14T12:49:33.944+0000,0,AVRO,14,3,AVRO-664,225.0,55,0,1,2750.50313415,0,2010-09-10T08:21:11.878+0000,0.0,129,0,0.0,Non-existent to Open,4.0,36.0,10.0,9.0,2010.0,361702.066,0.0,12.798576129839828,0.0,4,10-9-2010,140,1256,18730,1.0
0,2,2010-09-08T21:07:58.719+0000,0,spullara,2010-07-06T00:42:08.753+0000,2010-07-06T03:32:05.324+0000,0,AVRO,14,2,AVRO-591,2948.0,83,1,0,2786.41904058,0,2010-07-06T00:42:08.753+0000,0.0,124,0,0.0,Non-existent to Open,1.0,27.0,6.0,7.0,2010.0,10196.571,0.0,9.229806766281797,0.0,4,6-7-2010,126,1018,18730,2.0
0,2,2010-09-08T21:07:58.087+0000,0,cjcdoomed,2010-07-01T19:41:28.755+0000,2010-07-05T03:18:31.291+0000,0,AVRO,14,4,AVRO-589,1213.0,135,1,1,2786.41904781,0,2010-07-01T19:41:28.755+0000,0.0,20,0,0.0,Non-existent to Open,3.0,26.0,1.0,7.0,2010.0,286622.536,0.0,12.565921423524912,0.0,4,1-7-2010,127,1018,18730,2.0
0,2,2010-09-08T21:07:58.087+0000,0,cjcdoomed,2010-07-01T19:41:28.755+0000,2010-07-05T03:18:31.291+0000,0,AVRO,14,4,AVRO-589,1213.0,135,1,1,2786.41904781,1,2010-07-02T11:41:37.054+0000,0.666762719907,129,1,0.666762719907,Open to Patch Available,4.0,26.0,2.0,7.0,2010.0,229014.237,57608.299,12.34153945090956,1.0,4,2-7-2010,6,1018,18730,2.0
0,2,2010-06-14T01:37:04.210+0000,0,thiru_mg,2010-04-24T02:33:29.104+0000,2010-04-27T08:05:11.396+0000,0,AVRO,14,4,AVRO-524,682.0,72,0,1,2873.23217145,0,2010-04-24T02:33:29.104+0000,0.0,129,0,0.0,Non-existent to Open,5.0,16.0,24.0,4.0,2010.0,279102.292,0.0,12.53933363160105,0.0,4,24-4-2010,102,1097,18730,1.0
0,2,2010-06-14T01:37:04.210+0000,0,thiru_mg,2010-04-24T02:33:29.104+0000,2010-04-27T08:05:11.396+0000,0,AVRO,14,4,AVRO-524,682.0,72,0,1,2873.23217145,1,2010-04-24T02:48:44.390+0000,0.010593587963,129,1,0.010593587963,Open to Patch Available,5.0,16.0,24.0,4.0,2010.0,278187.006,915.286,12.53604884997591,1.0,4,24-4-2010,4,1097,18730,1.0
0,2,2010-09-08T21:07:46.808+0000,0,thiru_mg,2010-04-19T11:16:24.708+0000,2010-04-23T14:04:50.155+0000,0,AVRO,14,3,AVRO-521,107.0,61,0,1,2786.41917842,0,2010-04-19T11:16:24.708+0000,0.0,129,0,0.0,Non-existent to Open,0.0,16.0,19.0,4.0,2010.0,355705.447,0.0,12.781858271285701,0.0,4,19-4-2010,100,1097,18730,1.0
0,2,2010-09-08T21:07:46.808+0000,0,thiru_mg,2010-04-19T11:16:24.708+0000,2010-04-23T14:04:50.155+0000,0,AVRO,14,3,AVRO-521,107.0,61,0,1,2786.41917842,1,2010-04-19T11:24:26.578+0000,0.00557719907407,129,1,0.00557719907407,Open to Patch Available,0.0,16.0,19.0,4.0,2010.0,355223.577,481.87,12.780502664586507,1.0,4,19-4-2010,4,1097,18730,1.0
0,1,2010-06-14T01:37:03.613+0000,0,scott_carey,2010-04-15T17:06:08.911+0000,2010-04-19T11:12:37.851+0000,0,AVRO,14,5,AVRO-517,168.0,37,1,1,2873.23217845,0,2010-04-15T17:06:08.911+0000,0.0,119,0,0.0,Non-existent to Open,3.0,15.0,15.0,4.0,2010.0,324388.94,0.0,12.689698506930723,0.0,4,15-4-2010,101,1097,18730,2.0
0,1,2010-06-14T01:37:03.613+0000,0,scott_carey,2010-04-15T17:06:08.911+0000,2010-04-19T11:12:37.851+0000,0,AVRO,14,5,AVRO-517,168.0,37,1,1,2873.23217845,1,2010-04-16T09:57:04.073+0000,0.702027337963,129,1,0.702027337963,Open to Patch Available,4.0,15.0,16.0,4.0,2010.0,263733.778,60655.162,12.48269545666762,1.0,4,16-4-2010,4,1097,18730,2.0
0,2,2010-03-01T17:09:23.236+0000,0,thiru_mg,2010-01-31T17:32:46.571+0000,2010-02-02T05:36:00.317+0000,0,AVRO,14,2,AVRO-390,438.0,64,0,1,2977.58472932,0,2010-01-31T17:32:46.571+0000,0.0,129,0,0.0,Non-existent to Open,6.0,4.0,31.0,1.0,2010.0,129793.746,0.0,11.773701900273164,0.0,4,31-1-2010,74,3601,18730,1.0
0,2,2010-03-01T17:09:23.236+0000,0,thiru_mg,2010-01-31T17:32:46.571+0000,2010-02-02T05:36:00.317+0000,0,AVRO,14,2,AVRO-390,438.0,64,0,1,2977.58472932,1,2010-02-01T17:33:16.766+0000,1.00034947917,129,1,1.00034947917,Open to Patch Available,0.0,5.0,1.0,2.0,2010.0,43363.551,86430.195,10.677374528516712,1.0,4,1-2-2010,10,1005,18730,1.0
0,2,2010-03-01T17:09:23.178+0000,0,thiru_mg,2010-01-31T16:59:24.944+0000,2010-02-02T05:20:48.337+0000,0,AVRO,14,2,AVRO-389,242.0,43,0,1,2977.58472998,0,2010-01-31T16:59:24.944+0000,0.0,129,0,0.0,Non-existent to Open,6.0,4.0,31.0,1.0,2010.0,130883.393,0.0,11.782062076011542,0.0,4,31-1-2010,74,3601,18730,1.0
0,2,2010-03-01T17:09:23.178+0000,0,thiru_mg,2010-01-31T16:59:24.944+0000,2010-02-02T05:20:48.337+0000,0,AVRO,14,2,AVRO-389,242.0,43,0,1,2977.58472998,1,2010-02-01T17:32:51.518+0000,1.02322423611,129,1,1.02322423611,Open to Patch Available,0.0,5.0,1.0,2.0,2010.0,42476.819,88406.574,10.65671377081445,1.0,4,1-2-2010,10,1005,18730,1.0
0,2,2010-03-01T17:09:23.137+0000,1,thiru_mg,2010-01-30T09:38:29.525+0000,2010-02-03T01:52:47.476+0000,0,AVRO,14,7,AVRO-388,3186.0,44,0,1,2977.58473047,0,2010-01-30T09:38:29.525+0000,0.0,129,0,0.0,Non-existent to Open,5.0,4.0,30.0,1.0,2010.0,317657.951,0.0,12.668730457075577,0.0,4,30-1-2010,72,3601,18730,1.0
0,2,2010-03-01T17:09:23.137+0000,1,thiru_mg,2010-01-30T09:38:29.525+0000,2010-02-03T01:52:47.476+0000,0,AVRO,14,7,AVRO-388,3186.0,44,0,1,2977.58473047,1,2010-02-01T17:32:32.346+0000,2.32919931713,129,1,2.32919931713,Open to Patch Available,0.0,5.0,1.0,2.0,2010.0,116415.13,201242.821,11.664917788650309,1.0,4,1-2-2010,10,1005,18730,1.0
0,2,2010-03-01T17:09:22.962+0000,0,thiru_mg,2010-01-28T07:54:05.169+0000,2010-01-29T10:51:02.069+0000,0,AVRO,14,2,AVRO-385,135.0,54,0,1,2977.58473249,0,2010-01-28T07:54:05.169+0000,0.0,129,0,0.0,Non-existent to Open,3.0,4.0,28.0,1.0,2010.0,97016.9,0.0,11.482640469113916,0.0,4,28-1-2010,70,3601,18730,1.0
0,2,2010-03-01T17:09:22.848+0000,1,thiru_mg,2010-01-27T17:22:04.916+0000,2010-02-02T05:07:51.352+0000,0,AVRO,14,9,AVRO-383,446.0,46,0,1,2977.58473362,0,2010-01-27T17:22:04.916+0000,0.0,129,0,0.0,Non-existent to Open,2.0,4.0,27.0,1.0,2010.0,474346.436,0.0,13.069693211353353,0.0,4,27-1-2010,71,3601,18730,1.0
0,2,2010-03-01T17:09:22.848+0000,1,thiru_mg,2010-01-27T17:22:04.916+0000,2010-02-02T05:07:51.352+0000,0,AVRO,14,9,AVRO-383,446.0,46,0,1,2977.58473362,1,2010-01-27T17:28:52.361+0000,0.00471579861111,129,1,0.00471579861111,Open to Patch Available,2.0,4.0,27.0,1.0,2010.0,473938.991,407.445,13.068833881422782,1.0,4,27-1-2010,5,3601,18730,1.0
0,2,2010-03-01T17:09:22.848+0000,1,thiru_mg,2010-01-27T17:22:04.916+0000,2010-02-02T05:07:51.352+0000,0,AVRO,14,9,AVRO-383,446.0,46,0,1,2977.58473362,2,2010-01-29T19:18:01.747+0000,2.0758030787,129,2,2.08051887731,Patch Available to Resolved,4.0,4.0,29.0,1.0,2010.0,294589.605,179756.831,12.593338497255749,2.0,4,29-1-2010,187,3601,18730,1.0
0,2,2010-03-01T17:09:22.848+0000,1,thiru_mg,2010-01-27T17:22:04.916+0000,2010-02-02T05:07:51.352+0000,0,AVRO,14,9,AVRO-383,446.0,46,0,1,2977.58473362,2,2010-01-29T19:18:01.747+0000,2.0758030787,129,2,2.08051887731,Patch Available to Resolved,4.0,4.0,29.0,1.0,2010.0,294589.605,179756.831,12.593338497255749,2.0,4,29-1-2010,0,3601,18730,1.0
0,2,2010-03-01T17:09:22.848+0000,1,thiru_mg,2010-01-27T17:22:04.916+0000,2010-02-02T05:07:51.352+0000,0,AVRO,14,9,AVRO-383,446.0,46,0,1,2977.58473362,2,2010-01-29T19:18:01.747+0000,2.0758030787,129,2,2.08051887731,Patch Available to Resolved,4.0,4.0,29.0,1.0,2010.0,294589.605,179756.831,12.593338497255749,2.0,4,29-1-2010,0,3601,18730,1.0
0,2,2010-03-01T17:09:22.848+0000,1,thiru_mg,2010-01-27T17:22:04.916+0000,2010-02-02T05:07:51.352+0000,0,AVRO,14,9,AVRO-383,446.0,46,0,1,2977.58473362,2,2010-01-31T13:52:21.471+0000,1.77383939815,129,2,3.85435827546,Resolved to Reopened,6.0,4.0,31.0,1.0,2010.0,141329.881,333016.555,11.858852018360851,3.0,4,31-1-2010,186,3601,18730,1.0
0,2,2010-03-01T17:09:22.848+0000,1,thiru_mg,2010-01-27T17:22:04.916+0000,2010-02-02T05:07:51.352+0000,0,AVRO,14,9,AVRO-383,446.0,46,0,1,2977.58473362,2,2010-01-31T13:52:21.471+0000,1.77383939815,129,2,3.85435827546,Resolved to Reopened,6.0,4.0,31.0,1.0,2010.0,141329.881,333016.555,11.858852018360851,3.0,4,31-1-2010,0,3601,18730,1.0
0,2,2010-03-01T17:09:22.848+0000,1,thiru_mg,2010-01-27T17:22:04.916+0000,2010-02-02T05:07:51.352+0000,0,AVRO,14,9,AVRO-383,446.0,46,0,1,2977.58473362,2,2010-01-31T13:52:21.471+0000,1.77383939815,129,2,3.85435827546,Resolved to Reopened,6.0,4.0,31.0,1.0,2010.0,141329.881,333016.555,11.858852018360851,3.0,4,31-1-2010,1,3601,18730,1.0
0,2,2010-03-01T17:09:22.848+0000,1,thiru_mg,2010-01-27T17:22:04.916+0000,2010-02-02T05:07:51.352+0000,0,AVRO,14,9,AVRO-383,446.0,46,0,1,2977.58473362,2,2010-02-01T17:34:01.675+0000,1.1539375463,129,1,5.00829582176,Reopened to Patch Available,0.0,5.0,1.0,2.0,2010.0,41629.677,432716.759,10.636568581331153,4.0,4,1-2-2010,10,1005,18730,1.0
0,2,2010-03-01T17:09:21.999+0000,0,thiru_mg,2010-01-25T03:18:39.948+0000,2010-01-26T17:37:22.539+0000,0,AVRO,14,4,AVRO-375,147.0,40,0,1,2977.58474366,0,2010-01-25T03:18:39.948+0000,0.0,129,0,0.0,Non-existent to Open,0.0,4.0,25.0,1.0,2010.0,137922.591,0.0,11.83444787197396,0.0,4,25-1-2010,71,3601,18730,1.0
0,2,2010-03-01T17:09:21.999+0000,0,thiru_mg,2010-01-25T03:18:39.948+0000,2010-01-26T17:37:22.539+0000,0,AVRO,14,4,AVRO-375,147.0,40,0,1,2977.58474366,1,2010-01-25T03:24:09.538+0000,0.00381469907407,129,1,0.00381469907407,Open to Patch Available,0.0,4.0,25.0,1.0,2010.0,137593.001,329.59,11.83205533836214,1.0,4,25-1-2010,8,3601,18730,1.0
0,2,2010-03-01T17:09:21.910+0000,0,cutting,2010-01-23T06:01:56.192+0000,2010-01-26T18:36:46.978+0000,0,AVRO,14,3,AVRO-373,408.0,35,0,1,2977.58474468,0,2010-01-23T06:01:56.192+0000,0.0,22,0,0.0,Non-existent to Open,5.0,3.0,23.0,1.0,2010.0,304490.786,0.0,12.626396106232555,0.0,4,23-1-2010,71,3601,18730,2.0
0,2,2010-03-01T17:09:21.910+0000,0,cutting,2010-01-23T06:01:56.192+0000,2010-01-26T18:36:46.978+0000,0,AVRO,14,3,AVRO-373,408.0,35,0,1,2977.58474468,1,2010-01-25T10:00:26.988+0000,2.16563421296,129,1,2.16563421296,Open to Patch Available,0.0,4.0,25.0,1.0,2010.0,117379.99,187110.796,11.673171728918932,1.0,4,25-1-2010,8,3601,18730,2.0
0,2,2010-03-01T17:09:20.157+0000,1,thiru_mg,2010-01-16T12:08:38.097+0000,2010-01-19T14:31:25.358+0000,0,AVRO,14,2,AVRO-345,843.0,33,1,1,2977.584765,0,2010-01-16T12:08:38.097+0000,0.0,129,0,0.0,Non-existent to Open,5.0,2.0,16.0,1.0,2010.0,267767.261,0.0,12.497873453085505,0.0,4,16-1-2010,67,3601,18730,1.0
0,2,2010-03-01T17:09:20.157+0000,1,thiru_mg,2010-01-16T12:08:38.097+0000,2010-01-19T14:31:25.358+0000,0,AVRO,14,2,AVRO-345,843.0,33,1,1,2977.584765,1,2010-01-16T12:11:54.078+0000,0.00226829861111,129,1,0.00226829861111,Open to Patch Available,5.0,2.0,16.0,1.0,2010.0,267571.28,195.981,12.497141277111815,1.0,4,16-1-2010,4,3601,18730,1.0
0,2,2010-03-01T17:09:19.871+0000,0,thiru_mg,2010-01-15T11:29:01.912+0000,2010-01-16T05:12:03.470+0000,0,AVRO,14,1,AVRO-337,233.0,54,0,1,2977.58476815,0,2010-01-15T11:29:01.912+0000,0.0,129,0,0.0,Non-existent to Open,4.0,2.0,15.0,1.0,2010.0,63781.558,0.0,11.063219367985985,0.0,4,15-1-2010,66,3601,18730,1.0
0,2,2010-03-01T17:09:19.871+0000,0,thiru_mg,2010-01-15T11:29:01.912+0000,2010-01-16T05:12:03.470+0000,0,AVRO,14,1,AVRO-337,233.0,54,0,1,2977.58476815,1,2010-01-15T11:33:28.197+0000,0.00308200231481,129,1,0.00308200231481,Open to Patch Available,4.0,2.0,15.0,1.0,2010.0,63515.273,266.285,11.0590356756456,1.0,4,15-1-2010,5,3601,18730,1.0
0,2,2010-03-01T17:09:19.253+0000,1,thiru_mg,2010-01-14T14:52:49.324+0000,2010-01-16T06:00:22.229+0000,0,AVRO,14,2,AVRO-328,380.0,70,2,1,2977.58477543,0,2010-01-14T14:52:49.324+0000,0.0,129,0,0.0,Non-existent to Open,3.0,2.0,14.0,1.0,2010.0,140852.905,0.0,11.855471397869964,0.0,4,14-1-2010,65,3601,18730,1.0
0,2,2010-03-01T17:09:19.253+0000,1,thiru_mg,2010-01-14T14:52:49.324+0000,2010-01-16T06:00:22.229+0000,0,AVRO,14,2,AVRO-328,380.0,70,2,1,2977.58477543,1,2010-01-15T17:32:49.364+0000,1.11111157407,129,1,1.11111157407,Open to Patch Available,4.0,2.0,15.0,1.0,2010.0,44852.865,96000.04,10.71114274504539,1.0,4,15-1-2010,5,3601,18730,1.0
0,2,2010-03-01T21:47:26.600+0000,1,thiru_mg,2010-01-14T11:15:33.737+0000,2010-02-05T01:20:18.367+0000,0,AVRO,14,16,AVRO-327,344.0,52,4,0,2977.3916349,0,2010-01-14T11:15:33.737+0000,0.0,129,0,0.0,Non-existent to Open,3.0,2.0,14.0,1.0,2010.0,1865084.63,0.0,14.438816988046588,0.0,4,14-1-2010,65,3601,18730,1.0
0,2,2010-03-01T17:09:18.746+0000,1,thiru_mg,2010-01-13T12:41:29.109+0000,2010-01-15T17:20:30.375+0000,0,AVRO,14,4,AVRO-316,882.0,43,2,1,2977.58478138,0,2010-01-13T12:41:29.109+0000,0.0,129,0,0.0,Non-existent to Open,2.0,2.0,13.0,1.0,2010.0,189541.266,0.0,12.15236204233078,0.0,4,13-1-2010,60,3601,18730,2.0
0,2,2010-03-01T17:09:18.746+0000,1,thiru_mg,2010-01-13T12:41:29.109+0000,2010-01-15T17:20:30.375+0000,0,AVRO,14,4,AVRO-316,882.0,43,2,1,2977.58478138,1,2010-01-13T12:46:02.667+0000,0.00316618055556,129,1,0.00316618055556,Open to Patch Available,2.0,2.0,13.0,1.0,2010.0,189267.708,273.558,12.150917736275064,1.0,4,13-1-2010,8,3601,18730,2.0
0,2,2010-03-01T17:09:18.746+0000,1,thiru_mg,2010-01-13T12:41:29.109+0000,2010-01-15T17:20:30.375+0000,0,AVRO,14,4,AVRO-316,882.0,43,2,1,2977.58478138,2,2010-01-14T13:41:03.564+0000,1.03820482639,129,2,1.04137100694,Patch Available to Resolved,3.0,2.0,14.0,1.0,2010.0,99566.811,89974.455,11.508584165150038,2.0,4,14-1-2010,142,3601,18730,2.0
0,2,2010-03-01T17:09:18.746+0000,1,thiru_mg,2010-01-13T12:41:29.109+0000,2010-01-15T17:20:30.375+0000,0,AVRO,14,4,AVRO-316,882.0,43,2,1,2977.58478138,2,2010-01-14T13:41:03.564+0000,1.03820482639,129,2,1.04137100694,Patch Available to Resolved,3.0,2.0,14.0,1.0,2010.0,99566.811,89974.455,11.508584165150038,2.0,4,14-1-2010,0,3601,18730,2.0
0,2,2010-03-01T17:09:18.746+0000,1,thiru_mg,2010-01-13T12:41:29.109+0000,2010-01-15T17:20:30.375+0000,0,AVRO,14,4,AVRO-316,882.0,43,2,1,2977.58478138,2,2010-01-14T13:41:03.564+0000,1.03820482639,129,2,1.04137100694,Patch Available to Resolved,3.0,2.0,14.0,1.0,2010.0,99566.811,89974.455,11.508584165150038,2.0,4,14-1-2010,0,3601,18730,2.0
0,2,2010-03-01T17:09:18.746+0000,1,thiru_mg,2010-01-13T12:41:29.109+0000,2010-01-15T17:20:30.375+0000,0,AVRO,14,4,AVRO-316,882.0,43,2,1,2977.58478138,2,2010-01-14T23:30:36.937+0000,0.409414039352,22,2,1.4507850463,Resolved to Reopened,3.0,2.0,14.0,1.0,2010.0,64193.438,125347.828,11.06965627261606,3.0,4,14-1-2010,142,3601,18730,2.0
0,2,2010-03-01T17:09:18.746+0000,1,thiru_mg,2010-01-13T12:41:29.109+0000,2010-01-15T17:20:30.375+0000,0,AVRO,14,4,AVRO-316,882.0,43,2,1,2977.58478138,2,2010-01-14T23:30:36.937+0000,0.409414039352,22,2,1.4507850463,Resolved to Reopened,3.0,2.0,14.0,1.0,2010.0,64193.438,125347.828,11.06965627261606,3.0,4,14-1-2010,0,3601,18730,2.0
